type,simulationRun,sensor,z_threshold,first_crossing_window,first_crossing_sample,delay_from_onset
fault15,187,XMEAS_33,3,-1,-1,-1
fault15,187,XMEAS_33,4,-1,-1,-1
fault15,187,XMEAS_34,2,-1,-1,-1
fault15,187,XMEAS_34,3,-1,-1,-1
fault15,187,XMEAS_34,4,-1,-1,-1
fault15,187,XMEAS_35,2,-1,-1,-1
fault15,187,XMEAS_35,3,-1,-1,-1
fault15,187,XMEAS_35,4,-1,-1,-1
fault15,187,XMEAS_36,2,-1,-1,-1
fault15,187,XMEAS_36,3,-1,-1,-1
fault15,187,XMEAS_36,4,-1,-1,-1
fault15,187,XMEAS_37,2,-1,-1,-1
fault15,187,XMEAS_37,3,-1,-1,-1
fault15,187,XMEAS_37,4,-1,-1,-1
fault15,187,XMEAS_38,2,-1,-1,-1
fault15,187,XMEAS_38,3,-1,-1,-1
fault15,187,XMEAS_38,4,-1,-1,-1
fault15,187,XMEAS_39,2,-1,-1,-1
fault15,187,XMEAS_39,3,-1,-1,-1
fault15,187,XMEAS_39,4,-1,-1,-1
fault15,187,XMEAS_40,2,-1,-1,-1
fault15,187,XMEAS_40,3,-1,-1,-1
fault15,187,XMEAS_40,4,-1,-1,-1
fault15,187,XMEAS_41,2,-1,-1,-1
fault15,187,XMEAS_41,3,-1,-1,-1
fault15,187,XMEAS_41,4,-1,-1,-1
fault15,187,XMV_1,2,-1,-1,-1
fault15,187,XMV_1,3,-1,-1,-1
fault15,187,XMV_1,4,-1,-1,-1
fault15,187,XMV_2,2,-1,-1,-1
fault15,187,XMV_2,3,-1,-1,-1
fault15,187,XMV_2,4,-1,-1,-1
fault15,187,XMV_3,2,-1,-1,-1
fault15,187,XMV_3,3,-1,-1,-1
fault15,187,XMV_3,4,-1,-1,-1
fault15,187,XMV_4,2,-1,-1,-1
fault15,187,XMV_4,3,-1,-1,-1
fault15,187,XMV_4,4,-1,-1,-1
fault15,187,XMV_5,2,-1,-1,-1
fault15,187,XMV_5,3,-1,-1,-1
fault15,187,XMV_5,4,-1,-1,-1
fault15,187,XMV_6,2,-1,-1,-1
fault15,187,XMV_6,3,-1,-1,-1
fault15,187,XMV_6,4,-1,-1,-1
fault15,187,XMV_7,2,-1,-1,-1
fault15,187,XMV_7,3,-1,-1,-1
fault15,187,XMV_7,4,-1,-1,-1
fault15,187,XMV_8,2,-1,-1,-1
fault15,187,XMV_8,3,-1,-1,-1
fault15,187,XMV_8,4,-1,-1,-1
fault15,187,XMV_9,2,-1,-1,-1
fault15,187,XMV_9,3,-1,-1,-1
fault15,187,XMV_9,4,-1,-1,-1
fault15,187,XMV_10,2,-1,-1,-1
fault15,187,XMV_10,3,-1,-1,-1
fault15,187,XMV_10,4,-1,-1,-1
fault15,187,XMV_11,2,-1,-1,-1
fault15,187,XMV_11,3,-1,-1,-1
fault15,187,XMV_11,4,-1,-1,-1
fault15,188,XMEAS_1,2,-1,-1,-1
fault15,188,XMEAS_1,3,-1,-1,-1
fault15,188,XMEAS_1,4,-1,-1,-1
fault15,188,XMEAS_2,2,-1,-1,-1
fault15,188,XMEAS_2,3,-1,-1,-1
fault15,188,XMEAS_2,4,-1,-1,-1
fault15,188,XMEAS_3,2,-1,-1,-1
fault15,188,XMEAS_3,3,-1,-1,-1
fault15,188,XMEAS_3,4,-1,-1,-1
fault15,188,XMEAS_4,2,-1,-1,-1
fault15,188,XMEAS_4,3,-1,-1,-1
fault15,188,XMEAS_4,4,-1,-1,-1
fault15,188,XMEAS_5,2,-1,-1,-1
fault15,188,XMEAS_5,3,-1,-1,-1
fault15,188,XMEAS_5,4,-1,-1,-1
fault15,188,XMEAS_6,2,-1,-1,-1
fault15,188,XMEAS_6,3,-1,-1,-1
fault15,188,XMEAS_6,4,-1,-1,-1
fault15,188,XMEAS_7,2,-1,-1,-1
fault15,188,XMEAS_7,3,-1,-1,-1
fault15,188,XMEAS_7,4,-1,-1,-1
fault15,188,XMEAS_8,2,-1,-1,-1
fault15,188,XMEAS_8,3,-1,-1,-1
fault15,188,XMEAS_8,4,-1,-1,-1
fault15,188,XMEAS_9,2,-1,-1,-1
fault15,188,XMEAS_9,3,-1,-1,-1
fault15,188,XMEAS_9,4,-1,-1,-1
fault15,188,XMEAS_10,2,-1,-1,-1
fault15,188,XMEAS_10,3,-1,-1,-1
fault15,188,XMEAS_10,4,-1,-1,-1
fault15,188,XMEAS_11,2,-1,-1,-1
fault15,188,XMEAS_11,3,-1,-1,-1
fault15,188,XMEAS_11,4,-1,-1,-1
fault15,188,XMEAS_12,2,-1,-1,-1
fault15,188,XMEAS_12,3,-1,-1,-1
fault15,188,XMEAS_12,4,-1,-1,-1
fault15,188,XMEAS_13,2,-1,-1,-1
fault15,188,XMEAS_13,3,-1,-1,-1
fault15,188,XMEAS_13,4,-1,-1,-1
fault15,188,XMEAS_14,2,-1,-1,-1
fault15,188,XMEAS_14,3,-1,-1,-1
fault15,188,XMEAS_14,4,-1,-1,-1
fault15,188,XMEAS_15,2,-1,-1,-1
fault15,188,XMEAS_15,3,-1,-1,-1
fault15,188,XMEAS_15,4,-1,-1,-1
fault15,188,XMEAS_16,2,-1,-1,-1
fault15,188,XMEAS_16,3,-1,-1,-1
fault15,188,XMEAS_16,4,-1,-1,-1
fault15,188,XMEAS_17,2,-1,-1,-1
fault15,188,XMEAS_17,3,-1,-1,-1
fault15,188,XMEAS_17,4,-1,-1,-1
fault15,188,XMEAS_18,2,-1,-1,-1
fault15,188,XMEAS_18,3,-1,-1,-1
fault15,188,XMEAS_18,4,-1,-1,-1
fault15,188,XMEAS_19,2,-1,-1,-1
fault15,188,XMEAS_19,3,-1,-1,-1
fault15,188,XMEAS_19,4,-1,-1,-1
fault15,188,XMEAS_20,2,-1,-1,-1
fault15,188,XMEAS_20,3,-1,-1,-1
fault15,188,XMEAS_20,4,-1,-1,-1
fault15,188,XMEAS_21,2,-1,-1,-1
fault15,188,XMEAS_21,3,-1,-1,-1
fault15,188,XMEAS_21,4,-1,-1,-1
fault15,188,XMEAS_22,2,-1,-1,-1
fault15,188,XMEAS_22,3,-1,-1,-1
fault15,188,XMEAS_22,4,-1,-1,-1
fault15,188,XMEAS_23,2,-1,-1,-1
fault15,188,XMEAS_23,3,-1,-1,-1
fault15,188,XMEAS_23,4,-1,-1,-1
fault15,188,XMEAS_24,2,-1,-1,-1
fault15,188,XMEAS_24,3,-1,-1,-1
fault15,188,XMEAS_24,4,-1,-1,-1
fault15,188,XMEAS_25,2,-1,-1,-1
fault15,188,XMEAS_25,3,-1,-1,-1
fault15,188,XMEAS_25,4,-1,-1,-1
fault15,188,XMEAS_26,2,-1,-1,-1
fault15,188,XMEAS_26,3,-1,-1,-1
fault15,188,XMEAS_26,4,-1,-1,-1
fault15,188,XMEAS_27,2,-1,-1,-1
fault15,188,XMEAS_27,3,-1,-1,-1
fault15,188,XMEAS_27,4,-1,-1,-1
fault15,188,XMEAS_28,2,-1,-1,-1
fault15,188,XMEAS_28,3,-1,-1,-1
fault15,188,XMEAS_28,4,-1,-1,-1
fault15,188,XMEAS_29,2,-1,-1,-1
fault15,188,XMEAS_29,3,-1,-1,-1
fault15,188,XMEAS_29,4,-1,-1,-1
fault15,188,XMEAS_30,2,-1,-1,-1
fault15,188,XMEAS_30,3,-1,-1,-1
fault15,188,XMEAS_30,4,-1,-1,-1
fault15,188,XMEAS_31,2,-1,-1,-1
fault15,188,XMEAS_31,3,-1,-1,-1
fault15,188,XMEAS_31,4,-1,-1,-1
fault15,188,XMEAS_32,2,-1,-1,-1
fault15,188,XMEAS_32,3,-1,-1,-1
fault15,188,XMEAS_32,4,-1,-1,-1
fault15,188,XMEAS_33,2,-1,-1,-1
fault15,188,XMEAS_33,3,-1,-1,-1
fault15,188,XMEAS_33,4,-1,-1,-1
fault15,188,XMEAS_34,2,-1,-1,-1
fault15,188,XMEAS_34,3,-1,-1,-1
fault15,188,XMEAS_34,4,-1,-1,-1
fault15,188,XMEAS_35,2,-1,-1,-1
fault15,188,XMEAS_35,3,-1,-1,-1
fault15,188,XMEAS_35,4,-1,-1,-1
fault15,188,XMEAS_36,2,-1,-1,-1
fault15,188,XMEAS_36,3,-1,-1,-1
fault15,188,XMEAS_36,4,-1,-1,-1
fault15,188,XMEAS_37,2,-1,-1,-1
fault15,188,XMEAS_37,3,-1,-1,-1
fault15,188,XMEAS_37,4,-1,-1,-1
fault15,188,XMEAS_38,2,-1,-1,-1
fault15,188,XMEAS_38,3,-1,-1,-1
fault15,188,XMEAS_38,4,-1,-1,-1
fault15,188,XMEAS_39,2,-1,-1,-1
fault15,188,XMEAS_39,3,-1,-1,-1
fault15,188,XMEAS_39,4,-1,-1,-1
fault15,188,XMEAS_40,2,-1,-1,-1
fault15,188,XMEAS_40,3,-1,-1,-1
fault15,188,XMEAS_40,4,-1,-1,-1
fault15,188,XMEAS_41,2,-1,-1,-1
fault15,188,XMEAS_41,3,-1,-1,-1
fault15,188,XMEAS_41,4,-1,-1,-1
fault15,188,XMV_1,2,-1,-1,-1
fault15,188,XMV_1,3,-1,-1,-1
fault15,188,XMV_1,4,-1,-1,-1
fault15,188,XMV_2,2,-1,-1,-1
fault15,188,XMV_2,3,-1,-1,-1
fault15,188,XMV_2,4,-1,-1,-1
fault15,188,XMV_3,2,-1,-1,-1
fault15,188,XMV_3,3,-1,-1,-1
fault15,188,XMV_3,4,-1,-1,-1
fault15,188,XMV_4,2,-1,-1,-1
fault15,188,XMV_4,3,-1,-1,-1
fault15,188,XMV_4,4,-1,-1,-1
fault15,188,XMV_5,2,-1,-1,-1
fault15,188,XMV_5,3,-1,-1,-1
fault15,188,XMV_5,4,-1,-1,-1
fault15,188,XMV_6,2,-1,-1,-1
fault15,188,XMV_6,3,-1,-1,-1
fault15,188,XMV_6,4,-1,-1,-1
fault15,188,XMV_7,2,-1,-1,-1
fault15,188,XMV_7,3,-1,-1,-1
fault15,188,XMV_7,4,-1,-1,-1
fault15,188,XMV_8,2,-1,-1,-1
fault15,188,XMV_8,3,-1,-1,-1
fault15,188,XMV_8,4,-1,-1,-1
fault15,188,XMV_9,2,-1,-1,-1
fault15,188,XMV_9,3,-1,-1,-1
fault15,188,XMV_9,4,-1,-1,-1
fault15,188,XMV_10,2,-1,-1,-1
fault15,188,XMV_10,3,-1,-1,-1
fault15,188,XMV_10,4,-1,-1,-1
fault15,188,XMV_11,2,-1,-1,-1
fault15,188,XMV_11,3,-1,-1,-1
fault15,188,XMV_11,4,-1,-1,-1
fault15,189,XMEAS_1,2,-1,-1,-1
fault15,189,XMEAS_1,3,-1,-1,-1
fault15,189,XMEAS_1,4,-1,-1,-1
fault15,189,XMEAS_2,2,-1,-1,-1
fault15,189,XMEAS_2,3,-1,-1,-1
fault15,189,XMEAS_2,4,-1,-1,-1
fault15,189,XMEAS_3,2,-1,-1,-1
fault15,189,XMEAS_3,3,-1,-1,-1
fault15,189,XMEAS_3,4,-1,-1,-1
fault15,189,XMEAS_4,2,-1,-1,-1
fault15,189,XMEAS_4,3,-1,-1,-1
fault15,189,XMEAS_4,4,-1,-1,-1
fault15,189,XMEAS_5,2,-1,-1,-1
fault15,189,XMEAS_5,3,-1,-1,-1
fault15,189,XMEAS_5,4,-1,-1,-1
fault15,189,XMEAS_6,2,-1,-1,-1
fault15,189,XMEAS_6,3,-1,-1,-1
fault15,189,XMEAS_6,4,-1,-1,-1
fault15,189,XMEAS_7,2,-1,-1,-1
fault15,189,XMEAS_7,3,-1,-1,-1
fault15,189,XMEAS_7,4,-1,-1,-1
fault15,189,XMEAS_8,2,-1,-1,-1
fault15,189,XMEAS_8,3,-1,-1,-1
fault15,189,XMEAS_8,4,-1,-1,-1
fault15,189,XMEAS_9,2,-1,-1,-1
fault15,189,XMEAS_9,3,-1,-1,-1
fault15,189,XMEAS_9,4,-1,-1,-1
fault15,189,XMEAS_10,2,-1,-1,-1
fault15,189,XMEAS_10,3,-1,-1,-1
fault15,189,XMEAS_10,4,-1,-1,-1
fault15,189,XMEAS_11,2,-1,-1,-1
fault15,189,XMEAS_11,3,-1,-1,-1
fault15,189,XMEAS_11,4,-1,-1,-1
fault15,189,XMEAS_12,2,-1,-1,-1
fault15,189,XMEAS_12,3,-1,-1,-1
fault15,189,XMEAS_12,4,-1,-1,-1
fault15,189,XMEAS_13,2,-1,-1,-1
fault15,189,XMEAS_13,3,-1,-1,-1
fault15,189,XMEAS_13,4,-1,-1,-1
fault15,189,XMEAS_14,2,-1,-1,-1
fault15,189,XMEAS_14,3,-1,-1,-1
fault15,189,XMEAS_14,4,-1,-1,-1
fault15,189,XMEAS_15,2,-1,-1,-1
fault15,189,XMEAS_15,3,-1,-1,-1
fault15,189,XMEAS_15,4,-1,-1,-1
fault15,189,XMEAS_16,2,-1,-1,-1
fault15,189,XMEAS_16,3,-1,-1,-1
fault15,189,XMEAS_16,4,-1,-1,-1
fault15,189,XMEAS_17,2,-1,-1,-1
fault15,189,XMEAS_17,3,-1,-1,-1
fault15,189,XMEAS_17,4,-1,-1,-1
fault15,189,XMEAS_18,2,-1,-1,-1
fault15,189,XMEAS_18,3,-1,-1,-1
fault15,189,XMEAS_18,4,-1,-1,-1
fault15,189,XMEAS_19,2,-1,-1,-1
fault15,189,XMEAS_19,3,-1,-1,-1
fault15,189,XMEAS_19,4,-1,-1,-1
fault15,189,XMEAS_20,2,-1,-1,-1
fault15,189,XMEAS_20,3,-1,-1,-1
fault15,189,XMEAS_20,4,-1,-1,-1
fault15,189,XMEAS_21,2,-1,-1,-1
fault15,189,XMEAS_21,3,-1,-1,-1
fault15,189,XMEAS_21,4,-1,-1,-1
fault15,189,XMEAS_22,2,-1,-1,-1
fault15,189,XMEAS_22,3,-1,-1,-1
fault15,189,XMEAS_22,4,-1,-1,-1
fault15,189,XMEAS_23,2,-1,-1,-1
fault15,189,XMEAS_23,3,-1,-1,-1
fault15,189,XMEAS_23,4,-1,-1,-1
fault15,189,XMEAS_24,2,-1,-1,-1
fault15,189,XMEAS_24,3,-1,-1,-1
fault15,189,XMEAS_24,4,-1,-1,-1
fault15,189,XMEAS_25,2,-1,-1,-1
fault15,189,XMEAS_25,3,-1,-1,-1
fault15,189,XMEAS_25,4,-1,-1,-1
fault15,189,XMEAS_26,2,-1,-1,-1
fault15,189,XMEAS_26,3,-1,-1,-1
fault15,189,XMEAS_26,4,-1,-1,-1
fault15,189,XMEAS_27,2,-1,-1,-1
fault15,189,XMEAS_27,3,-1,-1,-1
fault15,189,XMEAS_27,4,-1,-1,-1
fault15,189,XMEAS_28,2,-1,-1,-1
fault15,189,XMEAS_28,3,-1,-1,-1
fault15,189,XMEAS_28,4,-1,-1,-1
fault15,189,XMEAS_29,2,-1,-1,-1
fault15,189,XMEAS_29,3,-1,-1,-1
fault15,189,XMEAS_29,4,-1,-1,-1
fault15,189,XMEAS_30,2,-1,-1,-1
fault15,189,XMEAS_30,3,-1,-1,-1
fault15,189,XMEAS_30,4,-1,-1,-1
fault15,189,XMEAS_31,2,-1,-1,-1
fault15,189,XMEAS_31,3,-1,-1,-1
fault15,189,XMEAS_31,4,-1,-1,-1
fault15,189,XMEAS_32,2,-1,-1,-1
fault15,189,XMEAS_32,3,-1,-1,-1
fault15,189,XMEAS_32,4,-1,-1,-1
fault15,189,XMEAS_33,2,-1,-1,-1
fault15,189,XMEAS_33,3,-1,-1,-1
fault15,189,XMEAS_33,4,-1,-1,-1
fault15,189,XMEAS_34,2,-1,-1,-1
fault15,189,XMEAS_34,3,-1,-1,-1
fault15,189,XMEAS_34,4,-1,-1,-1
fault15,189,XMEAS_35,2,-1,-1,-1
fault15,189,XMEAS_35,3,-1,-1,-1
fault15,189,XMEAS_35,4,-1,-1,-1
fault15,189,XMEAS_36,2,-1,-1,-1
fault15,189,XMEAS_36,3,-1,-1,-1
fault15,189,XMEAS_36,4,-1,-1,-1
fault15,189,XMEAS_37,2,-1,-1,-1
fault15,189,XMEAS_37,3,-1,-1,-1
fault15,189,XMEAS_37,4,-1,-1,-1
fault15,189,XMEAS_38,2,-1,-1,-1
fault15,189,XMEAS_38,3,-1,-1,-1
fault15,189,XMEAS_38,4,-1,-1,-1
fault15,189,XMEAS_39,2,-1,-1,-1
fault15,189,XMEAS_39,3,-1,-1,-1
fault15,189,XMEAS_39,4,-1,-1,-1
fault15,189,XMEAS_40,2,-1,-1,-1
fault15,189,XMEAS_40,3,-1,-1,-1
fault15,189,XMEAS_40,4,-1,-1,-1
fault15,189,XMEAS_41,2,-1,-1,-1
fault15,189,XMEAS_41,3,-1,-1,-1
fault15,189,XMEAS_41,4,-1,-1,-1
fault15,189,XMV_1,2,-1,-1,-1
fault15,189,XMV_1,3,-1,-1,-1
fault15,189,XMV_1,4,-1,-1,-1
fault15,189,XMV_2,2,-1,-1,-1
fault15,189,XMV_2,3,-1,-1,-1
fault15,189,XMV_2,4,-1,-1,-1
fault15,189,XMV_3,2,-1,-1,-1
fault15,189,XMV_3,3,-1,-1,-1
fault15,189,XMV_3,4,-1,-1,-1
fault15,189,XMV_4,2,-1,-1,-1
fault15,189,XMV_4,3,-1,-1,-1
fault15,189,XMV_4,4,-1,-1,-1
fault15,189,XMV_5,2,-1,-1,-1
fault15,189,XMV_5,3,-1,-1,-1
fault15,189,XMV_5,4,-1,-1,-1
fault15,189,XMV_6,2,-1,-1,-1
fault15,189,XMV_6,3,-1,-1,-1
fault15,189,XMV_6,4,-1,-1,-1
fault15,189,XMV_7,2,-1,-1,-1
fault15,189,XMV_7,3,-1,-1,-1
fault15,189,XMV_7,4,-1,-1,-1
fault15,189,XMV_8,2,-1,-1,-1
fault15,189,XMV_8,3,-1,-1,-1
fault15,189,XMV_8,4,-1,-1,-1
fault15,189,XMV_9,2,-1,-1,-1
fault15,189,XMV_9,3,-1,-1,-1
fault15,189,XMV_9,4,-1,-1,-1
fault15,189,XMV_10,2,-1,-1,-1
fault15,189,XMV_10,3,-1,-1,-1
fault15,189,XMV_10,4,-1,-1,-1
fault15,189,XMV_11,2,-1,-1,-1
fault15,189,XMV_11,3,-1,-1,-1
fault15,189,XMV_11,4,-1,-1,-1
fault15,190,XMEAS_1,2,-1,-1,-1
fault15,190,XMEAS_1,3,-1,-1,-1
fault15,190,XMEAS_1,4,-1,-1,-1
fault15,190,XMEAS_2,2,-1,-1,-1
fault15,190,XMEAS_2,3,-1,-1,-1
fault15,190,XMEAS_2,4,-1,-1,-1
fault15,190,XMEAS_3,2,-1,-1,-1
fault15,190,XMEAS_3,3,-1,-1,-1
fault15,190,XMEAS_3,4,-1,-1,-1
fault15,190,XMEAS_4,2,-1,-1,-1
fault15,190,XMEAS_4,3,-1,-1,-1
fault15,190,XMEAS_4,4,-1,-1,-1
fault15,190,XMEAS_5,2,-1,-1,-1
fault15,190,XMEAS_5,3,-1,-1,-1
fault15,190,XMEAS_5,4,-1,-1,-1
fault15,190,XMEAS_6,2,-1,-1,-1
fault15,190,XMEAS_6,3,-1,-1,-1
fault15,190,XMEAS_6,4,-1,-1,-1
fault15,190,XMEAS_7,2,-1,-1,-1
fault15,190,XMEAS_7,3,-1,-1,-1
fault15,190,XMEAS_7,4,-1,-1,-1
fault15,190,XMEAS_8,2,-1,-1,-1
fault15,190,XMEAS_8,3,-1,-1,-1
fault15,190,XMEAS_8,4,-1,-1,-1
fault15,190,XMEAS_9,2,-1,-1,-1
fault15,190,XMEAS_9,3,-1,-1,-1
fault15,190,XMEAS_9,4,-1,-1,-1
fault15,190,XMEAS_10,2,-1,-1,-1
fault15,190,XMEAS_10,3,-1,-1,-1
fault15,190,XMEAS_10,4,-1,-1,-1
fault15,190,XMEAS_11,2,-1,-1,-1
fault15,190,XMEAS_11,3,-1,-1,-1
fault15,190,XMEAS_11,4,-1,-1,-1
fault15,190,XMEAS_12,2,-1,-1,-1
fault15,190,XMEAS_12,3,-1,-1,-1
fault15,190,XMEAS_12,4,-1,-1,-1
fault15,190,XMEAS_13,2,-1,-1,-1
fault15,190,XMEAS_13,3,-1,-1,-1
fault15,190,XMEAS_13,4,-1,-1,-1
fault15,190,XMEAS_14,2,-1,-1,-1
fault15,190,XMEAS_14,3,-1,-1,-1
fault15,190,XMEAS_14,4,-1,-1,-1
fault15,190,XMEAS_15,2,-1,-1,-1
fault15,190,XMEAS_15,3,-1,-1,-1
fault15,190,XMEAS_15,4,-1,-1,-1
fault15,190,XMEAS_16,2,-1,-1,-1
fault15,190,XMEAS_16,3,-1,-1,-1
fault15,190,XMEAS_16,4,-1,-1,-1
fault15,190,XMEAS_17,2,-1,-1,-1
fault15,190,XMEAS_17,3,-1,-1,-1
fault15,190,XMEAS_17,4,-1,-1,-1
fault15,190,XMEAS_18,2,-1,-1,-1
fault15,190,XMEAS_18,3,-1,-1,-1
fault15,190,XMEAS_18,4,-1,-1,-1
fault15,190,XMEAS_19,2,-1,-1,-1
fault15,190,XMEAS_19,3,-1,-1,-1
fault15,190,XMEAS_19,4,-1,-1,-1
fault15,190,XMEAS_20,2,-1,-1,-1
fault15,190,XMEAS_20,3,-1,-1,-1
fault15,190,XMEAS_20,4,-1,-1,-1
fault15,190,XMEAS_21,2,-1,-1,-1
fault15,190,XMEAS_21,3,-1,-1,-1
fault15,190,XMEAS_21,4,-1,-1,-1
fault15,190,XMEAS_22,2,-1,-1,-1
fault15,190,XMEAS_22,3,-1,-1,-1
fault15,190,XMEAS_22,4,-1,-1,-1
fault15,190,XMEAS_23,2,-1,-1,-1
fault15,190,XMEAS_23,3,-1,-1,-1
fault15,190,XMEAS_23,4,-1,-1,-1
fault15,190,XMEAS_24,2,-1,-1,-1
fault15,190,XMEAS_24,3,-1,-1,-1
fault15,190,XMEAS_24,4,-1,-1,-1
fault15,190,XMEAS_25,2,-1,-1,-1
fault15,190,XMEAS_25,3,-1,-1,-1
fault15,190,XMEAS_25,4,-1,-1,-1
fault15,190,XMEAS_26,2,-1,-1,-1
fault15,190,XMEAS_26,3,-1,-1,-1
fault15,190,XMEAS_26,4,-1,-1,-1
fault15,190,XMEAS_27,2,-1,-1,-1
fault15,190,XMEAS_27,3,-1,-1,-1
fault15,190,XMEAS_27,4,-1,-1,-1
fault15,190,XMEAS_28,2,-1,-1,-1
fault15,190,XMEAS_28,3,-1,-1,-1
fault15,190,XMEAS_28,4,-1,-1,-1
fault15,190,XMEAS_29,2,-1,-1,-1
fault15,190,XMEAS_29,3,-1,-1,-1
fault15,190,XMEAS_29,4,-1,-1,-1
fault15,190,XMEAS_30,2,-1,-1,-1
fault15,190,XMEAS_30,3,-1,-1,-1
fault15,190,XMEAS_30,4,-1,-1,-1
fault15,190,XMEAS_31,2,-1,-1,-1
fault15,190,XMEAS_31,3,-1,-1,-1
fault15,190,XMEAS_31,4,-1,-1,-1
fault15,190,XMEAS_32,2,-1,-1,-1
fault15,190,XMEAS_32,3,-1,-1,-1
fault15,190,XMEAS_32,4,-1,-1,-1
fault15,190,XMEAS_33,2,-1,-1,-1
fault15,190,XMEAS_33,3,-1,-1,-1
fault15,190,XMEAS_33,4,-1,-1,-1
fault15,190,XMEAS_34,2,-1,-1,-1
fault15,190,XMEAS_34,3,-1,-1,-1
fault15,190,XMEAS_34,4,-1,-1,-1
fault15,190,XMEAS_35,2,-1,-1,-1
fault15,190,XMEAS_35,3,-1,-1,-1
fault15,190,XMEAS_35,4,-1,-1,-1
fault15,190,XMEAS_36,2,-1,-1,-1
fault15,190,XMEAS_36,3,-1,-1,-1
fault15,190,XMEAS_36,4,-1,-1,-1
fault15,190,XMEAS_37,2,-1,-1,-1
fault15,190,XMEAS_37,3,-1,-1,-1
fault15,190,XMEAS_37,4,-1,-1,-1
fault15,190,XMEAS_38,2,-1,-1,-1
fault15,190,XMEAS_38,3,-1,-1,-1
fault15,190,XMEAS_38,4,-1,-1,-1
fault15,190,XMEAS_39,2,-1,-1,-1
fault15,190,XMEAS_39,3,-1,-1,-1
fault15,190,XMEAS_39,4,-1,-1,-1
fault15,190,XMEAS_40,2,-1,-1,-1
fault15,190,XMEAS_40,3,-1,-1,-1
fault15,190,XMEAS_40,4,-1,-1,-1
fault15,190,XMEAS_41,2,-1,-1,-1
fault15,190,XMEAS_41,3,-1,-1,-1
fault15,190,XMEAS_41,4,-1,-1,-1
fault15,190,XMV_1,2,-1,-1,-1
fault15,190,XMV_1,3,-1,-1,-1
fault15,190,XMV_1,4,-1,-1,-1
fault15,190,XMV_2,2,-1,-1,-1
fault15,190,XMV_2,3,-1,-1,-1
fault15,190,XMV_2,4,-1,-1,-1
fault15,190,XMV_3,2,-1,-1,-1
fault15,190,XMV_3,3,-1,-1,-1
fault15,190,XMV_3,4,-1,-1,-1
fault15,190,XMV_4,2,-1,-1,-1
fault15,190,XMV_4,3,-1,-1,-1
fault15,190,XMV_4,4,-1,-1,-1
fault15,190,XMV_5,2,-1,-1,-1
fault15,190,XMV_5,3,-1,-1,-1
fault15,190,XMV_5,4,-1,-1,-1
fault15,190,XMV_6,2,-1,-1,-1
fault15,190,XMV_6,3,-1,-1,-1
fault15,190,XMV_6,4,-1,-1,-1
fault15,190,XMV_7,2,-1,-1,-1
fault15,190,XMV_7,3,-1,-1,-1
fault15,190,XMV_7,4,-1,-1,-1
fault15,190,XMV_8,2,-1,-1,-1
fault15,190,XMV_8,3,-1,-1,-1
fault15,190,XMV_8,4,-1,-1,-1
fault15,190,XMV_9,2,-1,-1,-1
fault15,190,XMV_9,3,-1,-1,-1
fault15,190,XMV_9,4,-1,-1,-1
fault15,190,XMV_10,2,-1,-1,-1
fault15,190,XMV_10,3,-1,-1,-1
fault15,190,XMV_10,4,-1,-1,-1
fault15,190,XMV_11,2,-1,-1,-1
fault15,190,XMV_11,3,-1,-1,-1
fault15,190,XMV_11,4,-1,-1,-1
fault15,191,XMEAS_1,2,-1,-1,-1
fault15,191,XMEAS_1,3,-1,-1,-1
fault15,191,XMEAS_1,4,-1,-1,-1
fault15,191,XMEAS_2,2,-1,-1,-1
fault15,191,XMEAS_2,3,-1,-1,-1
fault15,191,XMEAS_2,4,-1,-1,-1
fault15,191,XMEAS_3,2,-1,-1,-1
fault15,191,XMEAS_3,3,-1,-1,-1
fault15,191,XMEAS_3,4,-1,-1,-1
fault15,191,XMEAS_4,2,-1,-1,-1
fault15,191,XMEAS_4,3,-1,-1,-1
fault15,191,XMEAS_4,4,-1,-1,-1
fault15,191,XMEAS_5,2,-1,-1,-1
fault15,191,XMEAS_5,3,-1,-1,-1
fault15,191,XMEAS_5,4,-1,-1,-1
fault15,191,XMEAS_6,2,-1,-1,-1
fault15,191,XMEAS_6,3,-1,-1,-1
fault15,191,XMEAS_6,4,-1,-1,-1
fault15,191,XMEAS_7,2,-1,-1,-1
fault15,191,XMEAS_7,3,-1,-1,-1
fault15,191,XMEAS_7,4,-1,-1,-1
fault15,191,XMEAS_8,2,-1,-1,-1
fault15,191,XMEAS_8,3,-1,-1,-1
fault15,191,XMEAS_8,4,-1,-1,-1
fault15,191,XMEAS_9,2,-1,-1,-1
fault15,191,XMEAS_9,3,-1,-1,-1
fault15,191,XMEAS_9,4,-1,-1,-1
fault15,191,XMEAS_10,2,-1,-1,-1
fault15,191,XMEAS_10,3,-1,-1,-1
fault15,191,XMEAS_10,4,-1,-1,-1
fault15,191,XMEAS_11,2,-1,-1,-1
fault15,191,XMEAS_11,3,-1,-1,-1
fault15,191,XMEAS_11,4,-1,-1,-1
fault15,191,XMEAS_12,2,-1,-1,-1
fault15,191,XMEAS_12,3,-1,-1,-1
fault15,191,XMEAS_12,4,-1,-1,-1
fault15,191,XMEAS_13,2,-1,-1,-1
fault15,191,XMEAS_13,3,-1,-1,-1
fault15,191,XMEAS_13,4,-1,-1,-1
fault15,191,XMEAS_14,2,-1,-1,-1
fault15,191,XMEAS_14,3,-1,-1,-1
